Q2,X,W,Theta,Eb,nu,G1.mes,G1.mes.err,G2.mes,G2.mes.err,G1F1.mes,G1F1.mes.err,G2F1.mes,G2F1.mes.err,sigma_LT.mes,sigma_LT.mes.err,sigma_TT.mes,sigma_TT.mes.err,Experiment
NaN,0.0227,2.3739,NaN,3.775,2.593,0.292,0.1975,0.6212,3.39,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,E97110
NaN,0.0225,2.3781,NaN,3.775,2.603,-0.1837,0.2022,-4.5919,3.5074,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,E97110
NaN,0.0222,2.3823,NaN,3.775,2.6131,-0.2744,0.1994,-1.7713,3.5039,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,E97110
NaN,0.0219,2.3863,NaN,3.775,2.623,-0.5785,0.2045,-2.6293,3.5632,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,E97110
NaN,0.0216,2.3905,NaN,3.775,2.6329,-0.1482,0.2065,-1.5844,3.7031,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,E97110
NaN,0.0214,2.3946,NaN,3.775,2.6429,0.0373,0.2056,5.4913,3.7234,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,E97110
NaN,0.0211,2.3992,NaN,3.775,2.6541,-0.3688,0.1843,-0.4827,2.9958,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,E97110
NaN,0.0208,2.4029,NaN,3.775,2.6632,-0.0712,0.2166,1.6962,3.9948,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,E97110
NaN,0.0206,2.4069,NaN,3.775,2.6731,-0.2425,0.2075,4.8766,3.8631,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,E97110
NaN,0.0203,2.411,NaN,3.775,2.683,-0.3481,0.2114,-4.9198,3.9811,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,E97110
NaN,0.02,2.4151,NaN,3.775,2.6931,-0.4506,0.2093,-4.5984,3.9694,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,E97110
NaN,0.0198,2.4192,NaN,3.775,2.703,-0.4637,0.2132,-6.9711,4.1061,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,E97110
NaN,0.0195,2.4232,NaN,3.775,2.7131,0.0462,0.2111,6.2094,4.1205,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,E97110
NaN,0.0193,2.4272,NaN,3.775,2.7229,-0.4122,0.2183,0.8007,4.2557,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,E97110
NaN,0.019,2.4317,NaN,3.775,2.734,-0.4091,0.1988,-4.2293,3.8377,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,E97110
NaN,0.0188,2.4352,NaN,3.775,2.7425,-0.3147,0.2265,-3.5212,3.0884,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,E97110
NaN,0.0185,2.4394,NaN,3.775,2.753,-0.4343,0.275,1.9677,3.4866,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,E97110
NaN,0.0183,2.4435,NaN,3.775,2.763,-0.216,0.271,1.3285,3.4915,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,E97110
NaN,0.018,2.4475,NaN,3.775,2.773,-0.3476,0.2748,0.1953,3.5384,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,E97110
NaN,0.0178,2.4515,NaN,3.775,2.783,-0.4098,0.2738,2.3732,3.5758,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,E97110
NaN,0.0175,2.4556,NaN,3.775,2.7931,0.1221,0.2765,-1.5719,3.6858,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,E97110
NaN,0.0173,2.4595,NaN,3.775,2.8029,-0.7581,0.2874,-2.3118,3.8257,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,E97110
NaN,0.017,2.4638,NaN,3.775,2.8136,-0.2672,0.2256,-2.5447,3.3879,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,E97110
NaN,0.0168,2.4675,NaN,3.775,2.823,-0.3342,0.2063,-0.75,3.1546,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,E97110
NaN,0.0166,2.4715,NaN,3.775,2.833,-0.3356,0.2074,-0.7743,3.2107,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,E97110
NaN,0.0164,2.4755,NaN,3.775,2.843,-0.3371,0.2086,-0.7991,3.2683,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,E97110
NaN,0.0161,2.4795,NaN,3.775,2.853,-0.3384,0.2098,-0.8246,3.327,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,E97110
NaN,0.0159,2.4834,NaN,3.775,2.863,-0.3399,0.211,-0.8505,3.3871,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,E97110
NaN,0.0157,2.4874,NaN,3.775,2.873,-0.3412,0.2122,-0.8775,3.4487,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,E97110
NaN,0.0154,2.4914,NaN,3.775,2.883,-0.3426,0.2134,-0.9051,3.5117,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,E97110
NaN,0.0152,2.4949,NaN,3.775,2.8919,-0.4131,0.3231,-3.4099,5.2902,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,E97110
NaN,0.015,2.4993,NaN,3.775,2.903,-0.2239,0.3749,-3.2066,6.0619,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,E97110
NaN,0.0148,2.5032,NaN,3.775,2.9131,-0.6321,0.375,2.1122,6.0949,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,E97110
NaN,0.0145,2.5071,NaN,3.775,2.923,-1.2277,0.3869,0.9438,6.2694,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,E97110
NaN,0.0143,2.511,NaN,3.775,2.9329,-0.4207,0.3964,7.519,6.6762,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,E97110
NaN,0.0141,2.5153,NaN,3.775,2.9439,-0.9591,0.3631,-1.9598,6.0995,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,E97110
NaN,0.1621,1.646,NaN,4.404,1.1631,-0.0767,0.0516,-0.074,0.1398,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,E97110
NaN,0.1603,1.6519,NaN,4.404,1.173,-0.1158,0.0512,0.1447,0.1388,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,E97110
NaN,0.1584,1.6579,NaN,4.404,1.1831,0.0384,0.0517,0.238,0.1444,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,E97110
NaN,0.1566,1.6639,NaN,4.404,1.1931,-0.0121,0.0518,0.0501,0.1448,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,E97110
NaN,0.1548,1.6699,NaN,4.404,1.203,-0.0411,0.0515,0.2097,0.1457,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,E97110
NaN,0.153,1.6758,NaN,4.404,1.213,-0.0558,0.0527,-0.0423,0.15,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,E97110
NaN,0.1513,1.6817,NaN,4.404,1.223,0.0375,0.0515,0.1028,0.1492,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,E97110
NaN,0.1496,1.6875,NaN,4.404,1.2329,0.0308,0.0514,-0.0163,0.1499,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,E97110
NaN,0.1479,1.6935,NaN,4.404,1.243,-0.0133,0.052,0.3156,0.1543,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,E97110
NaN,0.1463,1.6993,NaN,4.404,1.253,0.0218,0.0525,0.0182,0.1557,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,E97110
NaN,0.1447,1.7051,NaN,4.404,1.263,-0.0481,0.0518,0.1833,0.1557,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,E97110
NaN,0.1431,1.7109,NaN,4.404,1.273,-0.0458,0.052,-0.0176,0.1573,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,E97110
NaN,0.1415,1.7168,NaN,4.404,1.283,-0.0705,0.0522,-0.0274,0.1595,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,E97110
NaN,0.14,1.7225,NaN,4.404,1.293,-0.122,0.0527,-0.1595,0.1617,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,E97110
NaN,0.1385,1.7283,NaN,4.404,1.303,-0.0734,0.0527,-0.0513,0.1635,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,E97110
NaN,0.137,1.734,NaN,4.404,1.313,-0.0513,0.0526,-0.0088,0.1652,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,E97110
NaN,0.1355,1.7398,NaN,4.404,1.323,-0.1218,0.0541,0.0097,0.1669,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,E97110
NaN,0.134,1.7455,NaN,4.404,1.3331,0.0191,0.0536,0.1194,0.1727,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,E97110
NaN,0.1326,1.7511,NaN,4.404,1.343,-0.0354,0.0534,0.0835,0.1725,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,E97110
NaN,0.1312,1.7568,NaN,4.404,1.353,-0.0879,0.0544,0.1615,0.1772,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,E97110
NaN,0.1298,1.7624,NaN,4.404,1.363,-0.0549,0.0552,-0.1306,0.1823,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,E97110
NaN,0.1284,1.768,NaN,4.404,1.373,0.0521,0.0558,0.1907,0.1857,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,E97110
NaN,0.1272,1.7734,NaN,4.404,1.3825,-0.0746,0.0475,-0.1206,0.1809,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,E97110
NaN,0.1258,1.7792,NaN,4.404,1.393,-0.0084,0.0526,0.1815,0.2115,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,E97110
NaN,0.1244,1.7848,NaN,4.404,1.4031,-0.1731,0.0537,0.0034,0.2121,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,E97110
NaN,0.1231,1.7904,NaN,4.404,1.413,-0.111,0.0526,-0.5649,0.2175,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,E97110
NaN,0.1219,1.7959,NaN,4.404,1.423,-0.1439,0.0535,0.2243,0.2177,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,E97110
NaN,0.1206,1.8014,NaN,4.404,1.433,-0.0616,0.0528,-0.1825,0.2193,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,E97110
NaN,0.1194,1.8069,NaN,4.404,1.443,-0.1351,0.0537,0.4772,0.224,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,E97110
NaN,0.1182,1.8124,NaN,4.404,1.453,-0.0709,0.0519,0.0603,0.219,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,E97110
NaN,0.1169,1.8179,NaN,4.404,1.4631,-0.0827,0.0523,0.029,0.2219,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,E97110
NaN,0.1158,1.8233,NaN,4.404,1.4729,-0.0512,0.0521,0.3007,0.2252,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,E97110
NaN,0.1146,1.8288,NaN,4.404,1.483,-0.1274,0.0522,0.0743,0.2241,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,E97110
NaN,0.1134,1.8342,NaN,4.404,1.493,-0.0712,0.0525,0.0504,0.2292,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,E97110
NaN,0.1123,1.8396,NaN,4.404,1.503,-0.0322,0.0529,0.8661,0.2403,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,E97110
NaN,0.1112,1.845,NaN,4.404,1.5131,-0.0127,0.0522,0.3628,0.2342,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,E97110
NaN,0.11,1.8504,NaN,4.404,1.5231,-0.0813,0.0532,0.0173,0.2387,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,E97110
NaN,0.109,1.8557,NaN,4.404,1.533,-0.1029,0.0536,0.2388,0.242,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,E97110
NaN,0.1079,1.8611,NaN,4.404,1.5431,-0.0597,0.0539,-0.4431,0.2486,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,E97110
NaN,0.1068,1.8664,NaN,4.404,1.553,-0.1059,0.0542,-0.1745,0.2487,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,E97110
NaN,0.1057,1.8717,NaN,4.404,1.5631,-0.1527,0.0549,-0.0474,0.2514,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,E97110
NaN,0.1047,1.877,NaN,4.404,1.573,-0.0946,0.055,0.1163,0.2568,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,E97110
NaN,0.1037,1.8822,NaN,4.404,1.5829,-0.2221,0.0586,0.297,0.2692,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,E97110
NaN,0.1026,1.8877,NaN,4.404,1.5933,-0.1009,0.0339,0.0126,0.2373,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,E97110
NaN,0.1017,1.8926,NaN,4.404,1.6027,-0.1256,0.0345,0.0507,0.2415,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,E97110
NaN,0.1007,1.8981,NaN,4.404,1.6131,-0.1308,0.0608,0.3944,0.2941,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,E97110
NaN,0.0997,1.9033,NaN,4.404,1.6231,-0.1197,0.0601,0.3308,0.2931,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,E97110
NaN,0.0987,1.9085,NaN,4.404,1.6331,-0.1299,0.0602,0.4089,0.2954,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,E97110
NaN,0.0978,1.9137,NaN,4.404,1.643,-0.0959,0.0594,-0.3703,0.2959,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,E97110
NaN,0.0968,1.9188,NaN,4.404,1.653,-0.0821,0.0593,0.2789,0.2978,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,E97110
NaN,0.0959,1.924,NaN,4.404,1.663,-0.1796,0.0599,-0.3514,0.2997,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,E97110
NaN,0.095,1.9292,NaN,4.404,1.6731,-0.0606,0.0589,0.2609,0.3009,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,E97110
NaN,0.0941,1.9343,NaN,4.404,1.683,-0.0966,0.0594,0.0074,0.3048,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,E97110
NaN,0.0932,1.9394,NaN,4.404,1.693,-0.1551,0.0594,0.0146,0.3044,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,E97110
NaN,0.0923,1.9445,NaN,4.404,1.703,-0.0414,0.0585,0.7437,0.3084,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,E97110
NaN,0.0914,1.9497,NaN,4.404,1.713,-0.1602,0.0595,0.5252,0.3112,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,E97110
NaN,0.0905,1.9547,NaN,4.404,1.723,-0.1912,0.0604,-0.4697,0.3175,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,E97110
NaN,0.0897,1.9598,NaN,4.404,1.733,-0.0301,0.0588,0.5557,0.3175,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,E97110
NaN,0.0888,1.9649,NaN,4.404,1.7431,-0.0528,0.0599,0.0617,0.3245,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,E97110
NaN,0.088,1.9699,NaN,4.404,1.7529,-0.0826,0.0597,-0.2722,0.3262,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,E97110
NaN,0.0872,1.9749,NaN,4.404,1.763,-0.0888,0.0607,0.4939,0.3339,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,E97110
NaN,0.0863,1.98,NaN,4.404,1.7731,-0.1541,0.062,-0.0122,0.3391,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,E97110
NaN,0.0855,1.985,NaN,4.404,1.783,-0.0016,0.061,0.0045,0.3415,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,E97110
NaN,0.0847,1.9899,NaN,4.404,1.7929,-0.1674,0.0639,0.4932,0.3555,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,E97110
NaN,0.0839,1.9951,NaN,4.404,1.8032,-0.1121,0.039,0.1971,0.3261,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,E97110
NaN,0.0831,1.9999,NaN,4.404,1.813,-0.1222,0.0378,0.1369,0.3209,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,E97110
NaN,0.0824,2.0046,NaN,4.404,1.8225,-0.1248,0.0541,0.5513,0.4089,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,E97110
NaN,0.0816,2.0098,NaN,4.404,1.833,-0.0535,0.0707,0.3888,0.4468,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,E97110
NaN,0.0808,2.0147,NaN,4.404,1.843,-0.2284,0.0723,0.4143,0.4545,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,E97110
NaN,0.0801,2.0197,NaN,4.404,1.853,-0.0974,0.0707,0.0645,0.4516,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,E97110
NaN,0.0794,2.0246,NaN,4.404,1.863,-0.0876,0.0705,1.1424,0.4583,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,E97110
NaN,0.0786,2.0294,NaN,4.404,1.8729,-0.0346,0.0704,-0.053,0.4578,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,E97110
NaN,0.0779,2.0344,NaN,4.404,1.8831,-0.1714,0.07,-0.0455,0.456,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,E97110
NaN,0.0772,2.0393,NaN,4.404,1.893,-0.1932,0.0716,-0.0058,0.4695,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,E97110
NaN,0.0765,2.0441,NaN,4.404,1.903,-0.1246,0.0715,0.042,0.4735,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,E97110
NaN,0.0758,2.0489,NaN,4.404,1.913,0.0264,0.07,0.2815,0.4702,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,E97110
NaN,0.0751,2.0538,NaN,4.404,1.923,-0.1682,0.0718,0.2031,0.4818,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,E97110
NaN,0.0744,2.0586,NaN,4.404,1.933,-0.0145,0.0707,-0.2379,0.4838,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,E97110
NaN,0.0737,2.0634,NaN,4.404,1.943,-0.0163,0.0722,0.1911,0.4972,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,E97110
NaN,0.073,2.0682,NaN,4.404,1.953,-0.2014,0.0731,-0.0081,0.5001,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,E97110
NaN,0.0723,2.073,NaN,4.404,1.963,-0.1406,0.0741,0.9731,0.5149,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,E97110
NaN,0.0717,2.0778,NaN,4.404,1.973,-0.059,0.0737,0.239,0.5175,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,E97110
NaN,0.071,2.0826,NaN,4.404,1.9829,-0.2198,0.0753,0.6437,0.5255,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,E97110
NaN,0.0704,2.0873,NaN,4.404,1.9929,-0.1907,0.0763,0.2507,0.5415,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,E97110
NaN,0.0698,2.092,NaN,4.404,2.0027,-0.1371,0.0449,0.5515,0.4399,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,E97110
NaN,0.0691,2.0969,NaN,4.404,2.013,-0.243,0.0752,0.0522,0.5408,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,E97110
NaN,0.0685,2.1016,NaN,4.404,2.023,-0.2028,0.073,0.1874,0.5319,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,E97110
NaN,0.0679,2.1063,NaN,4.404,2.033,-0.0606,0.0736,-0.8114,0.5492,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,E97110
NaN,0.0672,2.111,NaN,4.404,2.043,-0.1169,0.0735,0.1143,0.5496,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,E97110
NaN,0.0666,2.1157,NaN,4.404,2.053,-0.2251,0.0735,0.3326,0.5463,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,E97110
NaN,0.066,2.1204,NaN,4.404,2.0631,-0.1342,0.0738,0.2387,0.5577,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,E97110
NaN,0.0654,2.1251,NaN,4.404,2.073,-0.0675,0.0726,-0.1158,0.5572,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,E97110
NaN,0.0648,2.1298,NaN,4.404,2.0831,-0.0146,0.0723,0.0107,0.5603,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,E97110
NaN,0.0642,2.1344,NaN,4.404,2.093,-0.2026,0.0737,0.354,0.5667,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,E97110
NaN,0.0637,2.1391,NaN,4.404,2.103,-0.0447,0.0733,0.4024,0.5754,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,E97110
NaN,0.0631,2.1437,NaN,4.404,2.113,-0.2347,0.075,0.2922,0.5856,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,E97110
NaN,0.0625,2.1483,NaN,4.404,2.1231,-0.303,0.0759,0.7417,0.5909,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,E97110
NaN,0.0619,2.1529,NaN,4.404,2.133,-0.2852,0.0756,0.4411,0.5933,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,E97110
NaN,0.0614,2.1575,NaN,4.404,2.143,-0.0504,0.0763,0.7637,0.6191,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,E97110
NaN,0.0608,2.1622,NaN,4.404,2.1531,-0.2916,0.0782,0.3617,0.6231,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,E97110
NaN,0.0603,2.1667,NaN,4.404,2.163,-0.1408,0.0783,0.0167,0.6396,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,E97110
NaN,0.0597,2.1715,NaN,4.404,2.1736,-0.1689,0.0532,0.3624,0.5843,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,E97110
NaN,0.0592,2.1755,NaN,4.404,2.1823,-0.1464,0.0544,0.2018,0.6017,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,E97110
NaN,0.0587,2.1804,NaN,4.404,2.193,-0.2671,0.0965,-0.2252,0.76,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,E97110
NaN,0.0581,2.185,NaN,4.404,2.203,-0.1369,0.0938,0.4382,0.7508,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,E97110
NaN,0.0576,2.1895,NaN,4.404,2.213,-0.3214,0.0952,-0.0966,0.7586,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,E97110
NaN,0.0571,2.194,NaN,4.404,2.2229,-0.1013,0.092,0.4436,0.7479,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,E97110
NaN,0.0566,2.1986,NaN,4.404,2.2331,-0.1402,0.0942,-0.0538,0.7716,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,E97110
NaN,0.0561,2.2031,NaN,4.404,2.243,-0.0304,0.0947,-0.868,0.785,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,E97110
NaN,0.0556,2.2075,NaN,4.404,2.2529,-0.2187,0.0935,0.7309,0.7746,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,E97110
NaN,0.055,2.212,NaN,4.404,2.2629,-0.0573,0.0923,-0.3565,0.7806,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,E97110
NaN,0.0545,2.2165,NaN,4.404,2.273,-0.2226,0.0942,-0.2864,0.7945,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,E97110
NaN,0.0541,2.221,NaN,4.404,2.2829,-0.1827,0.0948,-0.3748,0.8063,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,E97110
NaN,0.0536,2.2255,NaN,4.404,2.293,-0.0348,0.0956,-1.432,0.827,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,E97110
NaN,0.0531,2.2299,NaN,4.404,2.303,-0.2135,0.0976,-0.4049,0.8401,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,E97110
NaN,0.0526,2.2344,NaN,4.404,2.3131,-0.1674,0.0986,0.112,0.8577,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,E97110
NaN,0.0521,2.2388,NaN,4.404,2.323,-0.08,0.0995,-0.3508,0.8788,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,E97110
NaN,0.0516,2.2435,NaN,4.404,2.3335,-0.1879,0.0752,0.1478,0.8271,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,E97110
NaN,0.0512,2.2473,NaN,4.404,2.342,-0.1454,0.0611,0.394,0.7754,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,E97110
NaN,0.0507,2.2521,NaN,4.404,2.353,-0.101,0.1039,0.5796,1.0625,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,E97110
NaN,0.0503,2.2565,NaN,4.404,2.3629,0.0643,0.103,0.2344,1.0629,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,E97110
NaN,0.0498,2.2609,NaN,4.404,2.3729,-0.1398,0.1832,-0.5876,1.0815,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,E97110
NaN,0.0493,2.2653,NaN,4.404,2.3829,-0.0846,0.1041,0.3096,1.0925,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,E97110
NaN,0.0489,2.2697,NaN,4.404,2.3931,-0.2201,0.1045,0.1451,1.0949,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,E97110
NaN,0.0484,2.274,NaN,4.404,2.403,-0.1899,0.1055,0.1421,1.1159,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,E97110
NaN,0.048,2.2784,NaN,4.404,2.4131,-0.2466,0.1051,-0.2499,1.1141,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,E97110
NaN,0.0476,2.2827,NaN,4.404,2.423,-0.2247,0.1054,1.0993,1.1294,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,E97110
NaN,0.0471,2.2871,NaN,4.404,2.433,-0.1433,0.1041,-0.5267,1.1279,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,E97110
NaN,0.0467,2.2914,NaN,4.404,2.4429,-0.2689,0.1055,-1.1494,1.149,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,E97110
NaN,0.0463,2.2957,NaN,4.404,2.4529,-0.1652,0.1082,1.5763,1.1927,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,E97110
