Q2,x,W,g1,dg1(stat),dg1(sys),dg1(tot),g1/F1,dg1/F1(stat),dg1/F1(sys),dg1/F1(tot),A1,dA1(stat),dA1(sys),dA1(tot)
0.416,0.3192,1.33,,,,,,,,,0.1118,0.0537,0.0835,0.0993
0.416,0.3066,1.35,,,,,,,,,0.2384,0.0534,0.0804,0.0965
0.416,0.2948,1.37,,,,,,,,,0.261,0.0489,0.0778,0.0919
0.416,0.2837,1.39,,,,,,,,,0.2548,0.0475,0.0768,0.0903
0.416,0.2733,1.41,,,,,,,,,0.216,0.0465,0.0766,0.0896
0.416,0.2634,1.43,,,,,,,,,0.3232,0.0452,0.0758,0.0883
0.416,0.2542,1.45,,,,,,,,,0.2441,0.0417,0.0703,0.0817
0.416,0.2454,1.47,,,,,,,,,0.348,0.0372,0.064,0.074
0.416,0.2371,1.49,,,,,,,,,0.392,0.034,0.0564,0.0659
0.416,0.2293,1.51,,,,,,,,,0.416,0.031,0.0471,0.0564
0.416,0.2218,1.53,,,,,,,,,0.4396,0.0318,0.0451,0.0552
0.416,0.2148,1.55,,,,,,,,,0.3174,0.0344,0.0474,0.0586
0.416,0.2081,1.57,,,,,,,,,0.3272,0.0366,0.0492,0.0613
0.416,0.2017,1.59,,,,,,,,,0.2225,0.0398,0.0504,0.0642
0.496,0.586,1.11,,,,,,,,,0.4916,0.394,0.4961,0.6335
0.496,0.5566,1.13,,,,,,,,,0.1881,0.2084,0.3133,0.3763
0.496,0.5295,1.15,,,,,,,,,-0.0258,0.1184,0.1904,0.2242
0.496,0.5045,1.17,,,,,,,,,-0.3019,0.0755,0.1064,0.1305
0.496,0.4814,1.19,,,,,,,,,-0.421,0.0534,0.1035,0.1165
0.496,0.46,1.21,,,,,,,,,-0.3457,0.0402,0.0867,0.0956
0.496,0.44,1.23,,,,,,,,,-0.3895,0.0378,0.087,0.0949
0.496,0.4215,1.25,,,,,,,,,-0.1681,0.0389,0.0704,0.0804
0.496,0.4042,1.27,,,,,,,,,-0.1455,0.0441,0.0778,0.0894
0.496,0.388,1.29,,,,,,,,,-0.0793,0.0487,0.0813,0.0948
0.496,0.3728,1.31,,,,,,,,,0.0883,0.051,0.0799,0.0948
0.496,0.3586,1.33,,,,,,,,,0.0504,0.0551,0.0804,0.0975
0.496,0.3452,1.35,,,,,,,,,0.3217,0.0583,0.0787,0.0979
0.496,0.3326,1.37,,,,,,,,,0.1967,0.0579,0.0776,0.0968
0.496,0.3207,1.39,,,,,,,,,0.3566,0.0579,0.108,0.1225
0.496,0.3095,1.41,,,,,,,,,0.3469,0.0565,0.0782,0.0965
0.496,0.2989,1.43,,,,,,,,,0.2672,0.0567,0.0758,0.0947
0.496,0.2889,1.45,,,,,,,,,0.3864,0.0516,0.0711,0.0879
0.496,0.2794,1.47,,,,,,,,,0.4427,0.0466,0.0648,0.0798
0.496,0.2704,1.49,,,,,,,,,0.4538,0.0391,0.0583,0.0702
0.496,0.2618,1.51,,,,,,,,,0.4737,0.0366,0.0496,0.0616
0.496,0.2537,1.53,,,,,,,,,0.4535,0.0356,0.0483,0.06
0.496,0.2459,1.55,,,,,,,,,0.4024,0.0407,0.0501,0.0645
0.496,0.2386,1.57,,,,,,,,,0.3469,0.0458,0.0492,0.0672
0.592,0.6282,1.11,,,,,,,,,-0.7682,0.3835,0.5217,0.6475
0.592,0.5997,1.13,,,,,,,,,0.0223,0.2068,0.2939,0.3594
0.592,0.5732,1.15,,,,,,,,,-0.0582,0.13,0.1764,0.2191
0.592,0.5486,1.17,,,,,,,,,-0.1598,0.0834,0.0951,0.1265
0.592,0.5256,1.19,,,,,,,,,-0.4037,0.0598,0.0914,0.1092
0.592,0.5041,1.21,,,,,,,,,-0.4323,0.0459,0.087,0.0984
0.592,0.484,1.23,,,,,,,,,-0.2853,0.0425,0.0686,0.0807
0.592,0.4651,1.25,,,,,,,,,-0.2558,0.0462,0.0708,0.0845
0.592,0.4474,1.27,,,,,,,,,-0.0929,0.0499,0.0689,0.0851
0.592,0.4307,1.29,,,,,,,,,-0.0964,0.0567,0.0758,0.0947
0.592,0.415,1.31,,,,,,,,,0.1532,0.0642,0.0741,0.098
0.592,0.4002,1.33,,,,,,,,,0.1222,0.0719,0.0745,0.1035
0.592,0.3862,1.35,,,,,,,,,0.4034,0.0702,0.074,0.102
0.592,0.373,1.37,,,,,,,,,0.3067,0.0669,0.0734,0.0993
0.592,0.3605,1.39,,,,,,,,,0.329,0.0608,0.074,0.0958
0.592,0.3486,1.41,,,,,,,,,0.3259,0.0624,0.0745,0.0972
0.592,0.3373,1.43,,,,,,,,,0.3436,0.0618,0.0726,0.0953
0.592,0.3266,1.45,,,,,,,,,0.4515,0.0624,0.0681,0.0924
0.592,0.3164,1.47,,,,,,,,,0.4927,0.06,0.0622,0.0864
0.592,0.3067,1.49,,,,,,,,,0.4795,0.0604,0.0574,0.0833
0.592,0.2974,1.51,,,,,,,,,0.4626,0.0677,0.0478,0.0829
0.592,0.2886,1.53,,,,,,,,,0.3255,0.0989,0.045,0.1087
0.0496,0.1115,1.13,-0.022,0.1468,0.0503,0.1552,,,,,,,,
0.0496,0.1011,1.15,-0.1851,0.1274,0.0552,0.1388,,,,,,,,
0.0496,0.0924,1.17,-0.1567,0.1192,0.0588,0.1329,,,,,,,,
0.0496,0.0849,1.19,-0.2138,0.1298,0.0768,0.1508,,,,,,,,
0.0496,0.0785,1.21,-0.4258,0.1397,0.1011,0.1724,,,,,,,,
0.0496,0.0729,1.23,-0.2627,0.1439,0.1093,0.1807,,,,,,,,
0.0496,0.0679,1.25,-0.3793,0.1301,0.0987,0.1633,,,,,,,,
0.0496,0.0635,1.27,-0.1028,0.1171,0.0818,0.1428,,,,,,,,
0.0496,0.0596,1.29,0.0927,0.102,0.0677,0.1224,,,,,,,,
0.0496,0.0561,1.31,-0.1836,0.0921,0.0594,0.1096,,,,,,,,
0.0496,0.0529,1.33,-0.0953,0.0814,0.048,0.0945,,,,,,,,
0.0496,0.0501,1.35,-0.0839,0.0787,0.0408,0.0886,,,,,,,,
0.0496,0.0475,1.37,-0.0951,0.0759,0.0366,0.0843,,,,,,,,
0.0496,0.0451,1.39,-0.1092,0.0786,0.0355,0.0862,,,,,,,,
0.0496,0.0429,1.41,-0.1935,0.0802,0.044,0.0915,,,,,,,,
0.0496,0.0409,1.43,-0.1122,0.0856,0.038,0.0937,,,,,,,,
0.0496,0.039,1.45,-0.0209,0.089,0.045,0.0997,,,,,,,,
0.0496,0.0373,1.47,0.0019,0.0964,0.0587,0.1129,,,,,,,,
0.0496,0.0357,1.49,0.1029,0.1075,0.0736,0.1303,,,,,,,,
0.0496,0.0343,1.51,-0.3797,0.1158,0.0805,0.141,,,,,,,,
0.0496,0.0329,1.53,-0.0742,0.108,0.0715,0.1295,,,,,,,,
0.0496,0.0316,1.55,-0.1594,0.0999,0.0557,0.1144,,,,,,,,
0.0496,0.0304,1.57,0.079,0.0957,0.0412,0.1042,,,,,,,,
0.0496,0.0292,1.59,-0.0401,0.0957,0.0297,0.1002,,,,,,,,
0.0496,0.0282,1.61,-0.0572,0.1004,0.0245,0.1033,,,,,,,,
0.0496,0.0272,1.63,-0.1421,0.1111,0.0282,0.1146,,,,,,,,
0.0496,0.0262,1.65,-0.3179,0.1224,0.0377,0.1281,,,,,,,,
0.0592,0.1445,1.11,-0.0095,0.104,0.0507,0.1157,,,,,,,,
0.0592,0.1303,1.13,0.1013,0.0782,0.0582,0.0975,,,,,,,,
0.0592,0.1184,1.15,-0.0424,0.0711,0.0491,0.0864,,,,,,,,
0.0592,0.1084,1.17,-0.1776,0.0739,0.0541,0.0916,,,,,,,,
0.0592,0.0997,1.19,-0.218,0.0851,0.0664,0.1079,,,,,,,,
0.0592,0.0923,1.21,-0.3412,0.1001,0.0857,0.1318,,,,,,,,
0.0592,0.0857,1.23,-0.3668,0.1036,0.0907,0.1377,,,,,,,,
0.0592,0.08,1.25,-0.0966,0.1009,0.067,0.1211,,,,,,,,
0.0592,0.0749,1.27,-0.2966,0.0947,0.0531,0.1086,,,,,,,,
0.0592,0.0703,1.29,-0.0686,0.0933,0.0479,0.1049,,,,,,,,
0.0592,0.0662,1.31,-0.0107,0.086,0.0437,0.0965,,,,,,,,
0.0592,0.0626,1.33,0.027,0.0785,0.0404,0.0883,,,,,,,,
0.0592,0.0592,1.35,0.005,0.0752,0.0354,0.0831,,,,,,,,
0.0592,0.0562,1.37,0.0106,0.0752,0.032,0.0817,,,,,,,,
0.0592,0.0534,1.39,-0.0209,0.0754,0.0286,0.0806,,,,,,,,
0.0592,0.0508,1.41,0.0494,0.0772,0.032,0.0836,,,,,,,,
0.0592,0.0484,1.43,-0.0779,0.0761,0.0321,0.0826,,,,,,,,
0.0592,0.0463,1.45,-0.1321,0.0806,0.0395,0.0898,,,,,,,,
0.0592,0.0442,1.47,-0.0079,0.0873,0.0501,0.1007,,,,,,,,
0.0592,0.0424,1.49,-0.1021,0.0992,0.0621,0.117,,,,,,,,
0.0592,0.0406,1.51,-0.1658,0.1089,0.0676,0.1282,,,,,,,,
0.0592,0.039,1.53,-0.056,0.1103,0.0604,0.1258,,,,,,,,
0.0592,0.0375,1.55,-0.1843,0.1037,0.0473,0.114,,,,,,,,
0.0592,0.036,1.57,-0.183,0.0964,0.0365,0.1031,,,,,,,,
0.0592,0.0347,1.59,0.0991,0.0979,0.0272,0.1016,,,,,,,,
0.0592,0.0334,1.61,-0.0869,0.0993,0.0231,0.102,,,,,,,,
0.0592,0.0323,1.63,-0.0509,0.0984,0.0233,0.1011,,,,,,,,
0.0592,0.0312,1.65,-0.2702,0.1059,0.0332,0.111,,,,,,,,
0.0707,0.1679,1.11,0.0283,0.0832,0.0517,0.098,,,,,,,,
0.0707,0.1518,1.13,-0.1013,0.0737,0.0532,0.0909,,,,,,,,
0.0707,0.1382,1.15,0.0683,0.0735,0.0461,0.0868,,,,,,,,
0.0707,0.1267,1.17,-0.2062,0.0787,0.0409,0.0887,,,,,,,,
0.0707,0.1168,1.19,-0.3521,0.088,0.0427,0.0978,,,,,,,,
0.0707,0.1083,1.21,-0.6735,0.096,0.0577,0.112,,,,,,,,
0.0707,0.1007,1.23,-0.6201,0.1045,0.0677,0.1245,,,,,,,,
0.0707,0.0941,1.25,-0.2998,0.0945,0.0539,0.1088,,,,,,,,
0.0707,0.0882,1.27,-0.1386,0.0883,0.049,0.101,,,,,,,,
0.0707,0.0829,1.29,-0.1035,0.0806,0.0457,0.0927,,,,,,,,
0.0707,0.0781,1.31,-0.095,0.0755,0.0419,0.0863,,,,,,,,
0.0707,0.0738,1.33,-0.0441,0.0683,0.0371,0.0777,,,,,,,,
0.0707,0.0699,1.35,-0.0092,0.0661,0.0331,0.0739,,,,,,,,
0.0707,0.0663,1.37,0.0166,0.0666,0.0304,0.0732,,,,,,,,
0.0707,0.0631,1.39,-0.1431,0.0653,0.0341,0.0737,,,,,,,,
0.0707,0.0601,1.41,0.1082,0.0645,0.0359,0.0738,,,,,,,,
0.0707,0.0573,1.43,-0.1122,0.0669,0.0291,0.073,,,,,,,,
0.0707,0.0547,1.45,-0.0138,0.0722,0.0325,0.0792,,,,,,,,
0.0707,0.0524,1.47,-0.1581,0.0808,0.041,0.0906,,,,,,,,
0.0707,0.0502,1.49,0.0135,0.0905,0.0504,0.1036,,,,,,,,
0.0707,0.0481,1.51,-0.0246,0.1025,0.0541,0.1159,,,,,,,,
0.0707,0.0462,1.53,0.0621,0.1022,0.0485,0.1131,,,,,,,,
0.0707,0.0444,1.55,0.1084,0.0919,0.0383,0.0996,,,,,,,,
0.0707,0.0428,1.57,0.0006,0.0897,0.0288,0.0942,,,,,,,,
0.0707,0.0412,1.59,-0.1262,0.0837,0.0245,0.0872,,,,,,,,
0.0707,0.0397,1.61,-0.2023,0.0885,0.0273,0.0926,,,,,,,,
0.0707,0.0383,1.63,-0.0028,0.0916,0.0209,0.094,,,,,,,,
0.0707,0.037,1.65,-0.1341,0.1139,0.0269,0.117,,,,,,,,
0.0844,0.1941,1.11,-0.0045,0.094,0.0469,0.1051,,,,,,,,
0.0844,0.176,1.13,0.0423,0.0707,0.0474,0.0851,,,,,,,,
0.0844,0.1607,1.15,-0.1243,0.0629,0.0403,0.0747,,,,,,,,
0.0844,0.1477,1.17,-0.2187,0.0634,0.0373,0.0736,,,,,,,,
0.0844,0.1364,1.19,-0.2277,0.0692,0.0369,0.0784,,,,,,,,
0.0844,0.1266,1.21,-0.4658,0.0814,0.0452,0.0931,,,,,,,,
0.0844,0.1179,1.23,-0.3959,0.0902,0.0512,0.1037,,,,,,,,
0.0844,0.1103,1.25,-0.3552,0.0826,0.0496,0.0963,,,,,,,,
0.0844,0.1035,1.27,-0.1498,0.0754,0.0445,0.0876,,,,,,,,
0.0844,0.0974,1.29,-0.1881,0.0695,0.0428,0.0816,,,,,,,,
0.0844,0.0919,1.31,-0.0838,0.0664,0.0386,0.0768,,,,,,,,
0.0844,0.0869,1.33,-0.0632,0.0644,0.0348,0.0732,,,,,,,,
0.0844,0.0823,1.35,-0.0629,0.0617,0.0308,0.069,,,,,,,,
0.0844,0.0782,1.37,-0.0058,0.0587,0.0271,0.0647,,,,,,,,
0.0844,0.0744,1.39,-0.0129,0.0572,0.024,0.062,,,,,,,,
0.0844,0.0709,1.41,0.0253,0.0589,0.0247,0.0639,,,,,,,,
0.0844,0.0676,1.43,-0.0756,0.0614,0.0235,0.0657,,,,,,,,
0.0844,0.0647,1.45,-0.0331,0.0684,0.0266,0.0734,,,,,,,,
0.0844,0.0619,1.47,-0.2287,0.0745,0.0336,0.0817,,,,,,,,
0.0844,0.0593,1.49,-0.1503,0.0832,0.0397,0.0922,,,,,,,,
0.0844,0.0569,1.51,-0.1634,0.092,0.0426,0.1014,,,,,,,,
0.0844,0.0547,1.53,-0.0469,0.0939,0.038,0.1013,,,,,,,,
0.0844,0.0526,1.55,0.0836,0.0903,0.0308,0.0954,,,,,,,,
0.0844,0.0506,1.57,0.152,0.0834,0.0249,0.087,,,,,,,,
0.0844,0.0488,1.59,-0.0331,0.0808,0.0198,0.0832,,,,,,,,
0.0844,0.047,1.61,0.1006,0.0834,0.0207,0.0859,,,,,,,,
0.0844,0.0454,1.63,-0.0213,0.0905,0.0199,0.0927,,,,,,,,
0.0844,0.0438,1.65,0.0205,0.0999,0.0239,0.1027,,,,,,,,
0.101,0.2238,1.11,-0.0061,0.0747,0.0438,0.0866,,,,,,,,
0.101,0.2036,1.13,-0.0177,0.058,0.0406,0.0708,,,,,,,,
0.101,0.1864,1.15,-0.0621,0.0522,0.0366,0.0638,,,,,,,,
0.101,0.1717,1.17,-0.0779,0.0565,0.0326,0.0652,,,,,,,,
0.101,0.159,1.19,-0.3096,0.063,0.0326,0.0709,,,,,,,,
0.101,0.1478,1.21,-0.262,0.0751,0.0366,0.0835,,,,,,,,
0.101,0.1379,1.23,-0.4315,0.0782,0.0471,0.0913,,,,,,,,
0.101,0.1292,1.25,-0.2946,0.0732,0.0437,0.0853,,,,,,,,
0.101,0.1214,1.27,-0.2473,0.0659,0.041,0.0776,,,,,,,,
0.101,0.1143,1.29,-0.1011,0.0582,0.0378,0.0694,,,,,,,,
0.101,0.108,1.31,-0.0433,0.058,0.0352,0.0678,,,,,,,,
0.101,0.1022,1.33,0.0349,0.0545,0.0341,0.0643,,,,,,,,
0.101,0.097,1.35,-0.0359,0.0544,0.0282,0.0613,,,,,,,,
0.101,0.0921,1.37,-0.1474,0.0525,0.0316,0.0613,,,,,,,,
0.101,0.0877,1.39,0.0343,0.0542,0.025,0.0597,,,,,,,,
0.101,0.0837,1.41,0.0337,0.0551,0.0229,0.0597,,,,,,,,
0.101,0.0799,1.43,-0.0121,0.0567,0.0201,0.0602,,,,,,,,
0.101,0.0764,1.45,0.0989,0.0611,0.026,0.0664,,,,,,,,
0.101,0.0732,1.47,-0.0294,0.0719,0.0259,0.0764,,,,,,,,
0.101,0.0702,1.49,0.2598,0.0849,0.0324,0.0909,,,,,,,,
0.101,0.0674,1.51,0.1841,0.092,0.0334,0.0979,,,,,,,,
0.101,0.0647,1.53,-0.087,0.0892,0.0294,0.0939,,,,,,,,
0.101,0.0623,1.55,0.068,0.0817,0.0243,0.0852,,,,,,,,
0.101,0.06,1.57,0.1586,0.0759,0.0211,0.0788,,,,,,,,
0.101,0.0578,1.59,-0.0311,0.0755,0.0185,0.0777,,,,,,,,
0.101,0.0558,1.61,0.0631,0.0802,0.0192,0.0825,,,,,,,,
0.101,0.0538,1.63,0.1415,0.0804,0.0217,0.0833,,,,,,,,
0.12,0.2551,1.11,-0.0398,0.0655,0.0439,0.0789,,,,,,,,
0.12,0.2329,1.13,0.0699,0.0531,0.0457,0.0701,,,,,,,,
0.12,0.214,1.15,-0.0677,0.048,0.0326,0.058,,,,,,,,
0.12,0.1976,1.17,-0.1575,0.0524,0.0291,0.0599,,,,,,,,
0.12,0.1834,1.19,-0.2375,0.0589,0.0285,0.0654,,,,,,,,
0.12,0.1708,1.21,-0.3354,0.07,0.0331,0.0774,,,,,,,,
0.12,0.1597,1.23,-0.2672,0.0736,0.0375,0.0826,,,,,,,,
0.12,0.1499,1.25,-0.345,0.0675,0.0405,0.0787,,,,,,,,
0.12,0.141,1.27,-0.1194,0.0644,0.0365,0.074,,,,,,,,
0.12,0.133,1.29,-0.1542,0.0594,0.0353,0.0691,,,,,,,,
0.12,0.1257,1.31,-0.0838,0.0576,0.0326,0.0662,,,,,,,,
0.12,0.1191,1.33,0.0684,0.0539,0.0335,0.0635,,,,,,,,
0.12,0.1131,1.35,0.055,0.0525,0.0302,0.0606,,,,,,,,
0.12,0.1076,1.37,0.0925,0.0511,0.0315,0.06,,,,,,,,
0.12,0.1025,1.39,0.0758,0.0522,0.0271,0.0588,,,,,,,,
0.12,0.0979,1.41,0.0017,0.0526,0.0188,0.0559,,,,,,,,
0.12,0.0935,1.43,-0.0434,0.0551,0.0171,0.0577,,,,,,,,
0.12,0.0895,1.45,-0.0677,0.0612,0.0179,0.0638,,,,,,,,
0.12,0.0858,1.47,0.0495,0.0677,0.0208,0.0708,,,,,,,,
0.12,0.0823,1.49,0.25,0.081,0.0244,0.0846,,,,,,,,
0.12,0.079,1.51,0.0671,0.0879,0.0243,0.0912,,,,,,,,
0.12,0.076,1.53,0.0211,0.0879,0.0225,0.0907,,,,,,,,
0.12,0.0731,1.55,0.0669,0.0807,0.0204,0.0832,,,,,,,,
0.12,0.0705,1.57,0.0202,0.0763,0.0186,0.0785,,,,,,,,
0.12,0.0679,1.59,-0.0553,0.0708,0.0185,0.0732,,,,,,,,
0.12,0.0656,1.61,0.1191,0.0724,0.0206,0.0753,,,,,,,,
0.12,0.0633,1.63,-0.0271,0.0735,0.0202,0.0762,,,,,,,,
0.144,0.2913,1.11,-0.0881,0.0563,0.0549,0.0786,,,,,,,,
0.144,0.2671,1.13,0.0009,0.0463,0.0349,0.058,,,,,,,,
0.144,0.2462,1.15,0.0283,0.0435,0.033,0.0546,,,,,,,,
0.144,0.2281,1.17,-0.1212,0.0487,0.0252,0.0548,,,,,,,,
0.144,0.2123,1.19,-0.2192,0.0562,0.0248,0.0614,,,,,,,,
0.144,0.1982,1.21,-0.3862,0.0655,0.0296,0.0719,,,,,,,,
0.144,0.1858,1.23,-0.3037,0.0682,0.0348,0.0766,,,,,,,,
0.144,0.1746,1.25,-0.2035,0.0637,0.0345,0.0724,,,,,,,,
0.144,0.1645,1.27,-0.1145,0.0567,0.0324,0.0653,,,,,,,,
0.144,0.1554,1.29,-0.1241,0.0549,0.0315,0.0633,,,,,,,,
0.144,0.1472,1.31,-0.0231,0.0523,0.0294,0.06,,,,,,,,
0.144,0.1396,1.33,-0.0251,0.0519,0.0271,0.0585,,,,,,,,
0.144,0.1327,1.35,0.0268,0.0488,0.0258,0.0552,,,,,,,,
0.144,0.1264,1.37,0.0314,0.0503,0.0231,0.0554,,,,,,,,
0.144,0.1206,1.39,0.0562,0.0527,0.0228,0.0574,,,,,,,,
0.144,0.1152,1.41,0.0572,0.0494,0.021,0.0537,,,,,,,,
0.144,0.1102,1.43,-0.0034,0.0522,0.0167,0.0548,,,,,,,,
0.144,0.1055,1.45,0.0463,0.0553,0.0179,0.0581,,,,,,,,
0.144,0.1012,1.47,-0.0491,0.065,0.0173,0.0673,,,,,,,,
0.144,0.0971,1.49,-0.0093,0.0735,0.0191,0.0759,,,,,,,,
0.144,0.0934,1.51,0.0902,0.0798,0.0205,0.0824,,,,,,,,
0.144,0.0898,1.53,0.0213,0.0763,0.0201,0.0789,,,,,,,,
0.144,0.0865,1.55,0.1215,0.0689,0.0197,0.0717,,,,,,,,
0.144,0.0834,1.57,0.15,0.0613,0.0188,0.0641,,,,,,,,
0.144,0.0804,1.59,0.0647,0.0628,0.0188,0.0656,,,,,,,,
0.144,0.0777,1.61,0.0562,0.0607,0.0194,0.0637,,,,,,,,
0.171,0.328,1.11,-0.0288,0.052,0.0369,0.0638,,,,,,,,
0.171,0.302,1.13,-0.0412,0.0412,0.0318,0.052,,,,,,,,
0.171,0.2795,1.15,-0.0847,0.0394,0.0266,0.0475,,,,,,,,
0.171,0.2598,1.17,-0.1081,0.0424,0.0227,0.0481,,,,,,,,
0.171,0.2424,1.19,-0.1188,0.0467,0.0222,0.0517,,,,,,,,
0.171,0.227,1.21,-0.4154,0.0558,0.0283,0.0626,,,,,,,,
0.171,0.2132,1.23,-0.2639,0.0581,0.0308,0.0658,,,,,,,,
0.171,0.2008,1.25,-0.2013,0.0571,0.031,0.065,,,,,,,,
0.171,0.1895,1.27,-0.0294,0.0513,0.0297,0.0593,,,,,,,,
0.171,0.1794,1.29,-0.1659,0.0475,0.0294,0.0559,,,,,,,,
0.171,0.1701,1.31,-0.0685,0.0447,0.0268,0.0521,,,,,,,,
0.171,0.1616,1.33,-0.0453,0.0434,0.0247,0.0499,,,,,,,,
0.171,0.1538,1.35,0.0738,0.0424,0.0261,0.0498,,,,,,,,
0.171,0.1466,1.37,0.0331,0.0394,0.0212,0.0447,,,,,,,,
0.171,0.14,1.39,0.0046,0.0367,0.0179,0.0408,,,,,,,,
0.171,0.1339,1.41,0.0182,0.0368,0.0174,0.0407,,,,,,,,
0.171,0.1282,1.43,0.106,0.0398,0.0212,0.0451,,,,,,,,
0.171,0.1229,1.45,0.0397,0.041,0.0175,0.0446,,,,,,,,
0.171,0.1179,1.47,0.0617,0.0444,0.0177,0.0478,,,,,,,,
0.171,0.1133,1.49,0.0894,0.047,0.0191,0.0507,,,,,,,,
0.171,0.109,1.51,0.1466,0.0502,0.0209,0.0544,,,,,,,,
0.171,0.1049,1.53,0.2375,0.0457,0.0246,0.0519,,,,,,,,
0.171,0.1011,1.55,0.1072,0.0392,0.0213,0.0446,,,,,,,,
0.171,0.0975,1.57,0.109,0.0365,0.0202,0.0417,,,,,,,,
0.171,0.0941,1.59,0.0924,0.0356,0.0201,0.0409,,,,,,,,
0.171,0.0909,1.61,0.1176,0.0355,0.0215,0.0415,,,,,,,,
0.205,0.3691,1.11,0.0162,0.0391,0.0349,0.0524,,,,,,,,
0.205,0.3416,1.13,-0.0135,0.0302,0.0289,0.0418,,,,,,,,
0.205,0.3174,1.15,-0.0479,0.0273,0.0241,0.0364,,,,,,,,
0.205,0.2962,1.17,-0.1385,0.0273,0.0209,0.0344,,,,,,,,
0.205,0.2773,1.19,-0.235,0.03,0.0209,0.0366,,,,,,,,
0.205,0.2604,1.21,-0.2985,0.0334,0.0246,0.0415,,,,,,,,
0.205,0.2452,1.23,-0.3582,0.0361,0.0319,0.0482,,,,,,,,
0.205,0.2314,1.25,-0.2071,0.0335,0.0285,0.044,,,,,,,,
0.205,0.219,1.27,-0.0882,0.0296,0.0267,0.0399,,,,,,,,
0.205,0.2076,1.29,-0.0675,0.0271,0.0259,0.0375,,,,,,,,
0.205,0.1972,1.31,-0.0669,0.0259,0.0245,0.0357,,,,,,,,
0.205,0.1877,1.33,-0.0224,0.0252,0.0226,0.0338,,,,,,,,
0.205,0.1789,1.35,-0.0138,0.0237,0.0202,0.0311,,,,,,,,
0.205,0.1708,1.37,0.0329,0.0222,0.0192,0.0294,,,,,,,,
0.205,0.1633,1.39,0.0376,0.0215,0.0181,0.0281,,,,,,,,
0.205,0.1563,1.41,0.036,0.022,0.0176,0.0282,,,,,,,,
0.205,0.1498,1.43,0.0752,0.023,0.0191,0.0299,,,,,,,,
0.205,0.1438,1.45,0.0593,0.0239,0.0188,0.0304,,,,,,,,
0.205,0.1381,1.47,0.0744,0.0261,0.0198,0.0328,,,,,,,,
0.205,0.1328,1.49,0.1678,0.0292,0.0219,0.0365,,,,,,,,
0.205,0.1279,1.51,0.1944,0.031,0.0239,0.0391,,,,,,,,
0.205,0.1232,1.53,0.1698,0.0292,0.0259,0.039,,,,,,,,
0.205,0.1188,1.55,0.1647,0.0268,0.0245,0.0363,,,,,,,,
0.205,0.1146,1.57,0.1111,0.0254,0.022,0.0336,,,,,,,,
0.205,0.1107,1.59,0.0813,0.0248,0.021,0.0325,,,,,,,,
0.244,0.4105,1.11,0.0226,0.0288,0.0342,0.0447,,,,,,,,
0.244,0.3817,1.13,-0.0411,0.0221,0.0259,0.034,,,,,,,,
0.244,0.3563,1.15,-0.0252,0.0211,0.0229,0.0311,,,,,,,,
0.244,0.3337,1.17,-0.0945,0.0213,0.0185,0.0282,,,,,,,,
0.244,0.3135,1.19,-0.16,0.0219,0.0186,0.0287,,,,,,,,
0.244,0.2953,1.21,-0.298,0.0253,0.0228,0.0341,,,,,,,,
0.244,0.2788,1.23,-0.3202,0.0257,0.0294,0.039,,,,,,,,
0.244,0.2638,1.25,-0.2143,0.0237,0.027,0.0359,,,,,,,,
0.244,0.2502,1.27,-0.1128,0.0208,0.0244,0.0321,,,,,,,,
0.244,0.2377,1.29,-0.0448,0.0204,0.0235,0.0311,,,,,,,,
0.244,0.2263,1.31,-0.0537,0.0191,0.0222,0.0293,,,,,,,,
0.244,0.2157,1.33,0.0033,0.0177,0.0205,0.0271,,,,,,,,
0.244,0.2059,1.35,0.02,0.0185,0.0186,0.0262,,,,,,,,
0.244,0.1969,1.37,-0.006,0.0184,0.0167,0.0248,,,,,,,,
0.244,0.1885,1.39,0.0711,0.0185,0.0176,0.0255,,,,,,,,
0.244,0.1807,1.41,0.0367,0.0184,0.0176,0.0255,,,,,,,,
0.244,0.1734,1.43,0.0754,0.0187,0.0194,0.0269,,,,,,,,
0.244,0.1666,1.45,0.1054,0.0197,0.0209,0.0287,,,,,,,,
0.244,0.1602,1.47,0.1124,0.0222,0.0227,0.0318,,,,,,,,
0.244,0.1542,1.49,0.203,0.0252,0.0255,0.0359,,,,,,,,
0.244,0.1486,1.51,0.238,0.0268,0.0275,0.0384,,,,,,,,
0.244,0.1433,1.53,0.2319,0.0257,0.0303,0.0397,,,,,,,,
0.244,0.1383,1.55,0.1796,0.0229,0.0279,0.0361,,,,,,,,
0.244,0.1335,1.57,0.1511,0.0227,0.0246,0.0335,,,,,,,,
0.244,0.1291,1.59,0.095,0.0225,0.0232,0.0323,,,,,,,,
0.292,0.4249,1.13,-0.025,0.0191,0.0234,0.0302,,,,,,,,
0.292,0.3985,1.15,-0.0211,0.0163,0.0213,0.0268,,,,,,,,
0.292,0.3748,1.17,-0.0806,0.0167,0.0162,0.0233,,,,,,,,
0.292,0.3533,1.19,-0.1521,0.019,0.0167,0.0253,,,,,,,,
0.292,0.334,1.21,-0.2593,0.0204,0.021,0.0293,,,,,,,,
0.292,0.3163,1.23,-0.2518,0.0219,0.0261,0.0341,,,,,,,,
0.292,0.3002,1.25,-0.1841,0.0207,0.0247,0.0322,,,,,,,,
0.292,0.2854,1.27,-0.1015,0.0191,0.0223,0.0294,,,,,,,,
