Q2,x,W,g1,dg1(stat),dg1(sys),dg1(tot),g1/F1,dg1/F1(stat),dg1/F1(sys),dg1/F1(tot),A1,dA1(stat),dA1(sys),dA1(tot)
3.48,0.5195,2.025,,,,,,,,,0.6724,0.3592,0.1052,0.3743
3.48,0.5164,2.035,,,,,,,,,-0.1002,0.359,0.0481,0.3622
3.48,0.5133,2.045,,,,,,,,,0.481,0.3528,0.0642,0.3586
3.48,0.5102,2.055,,,,,,,,,0.5779,0.3514,0.1053,0.3668
3.48,0.5071,2.065,,,,,,,,,0.1025,0.3435,0.0838,0.3536
3.48,0.5041,2.075,,,,,,,,,0.4907,0.3371,0.0768,0.3457
3.48,0.501,2.085,,,,,,,,,0.74,0.3405,0.1371,0.3671
3.48,0.498,2.095,,,,,,,,,0.8753,0.3344,0.1073,0.3512
3.48,0.4951,2.105,,,,,,,,,0.3984,0.3318,0.0639,0.3379
3.48,0.4921,2.115,,,,,,,,,0.2188,0.3269,0.1188,0.3478
3.48,0.4892,2.125,,,,,,,,,0.5223,0.3195,0.1198,0.3412
3.48,0.4863,2.135,,,,,,,,,0.2332,0.315,0.049,0.3188
3.48,0.4834,2.145,,,,,,,,,0.0742,0.308,0.0979,0.3232
3.48,0.4805,2.155,,,,,,,,,-0.1748,0.3048,0.0588,0.3104
3.48,0.4777,2.165,,,,,,,,,0.7102,0.306,0.0889,0.3187
3.48,0.4748,2.175,,,,,,,,,0.3436,0.305,0.0864,0.317
3.48,0.472,2.185,,,,,,,,,0.2878,0.3051,0.0905,0.3182
3.48,0.4692,2.195,,,,,,,,,0.6276,0.3118,0.101,0.3278
3.48,0.4665,2.205,,,,,,,,,0.5075,0.3082,0.0961,0.3228
3.48,0.4637,2.215,,,,,,,,,0.2444,0.3032,0.0678,0.3107
3.48,0.461,2.225,,,,,,,,,0.6528,0.2952,0.1109,0.3153
3.48,0.4583,2.235,,,,,,,,,0.3799,0.2934,0.0536,0.2983
3.48,0.4556,2.245,,,,,,,,,0.2176,0.2864,0.066,0.2939
3.48,0.4529,2.255,,,,,,,,,0.2135,0.2861,0.0613,0.2926
3.48,0.4503,2.265,,,,,,,,,0.617,0.2787,0.0969,0.2951
3.48,0.4477,2.275,,,,,,,,,-0.1441,0.2734,0.0394,0.2762
3.48,0.445,2.285,,,,,,,,,0.2765,0.2745,0.0796,0.2858
3.48,0.4425,2.295,,,,,,,,,0.0747,0.2746,0.0464,0.2785
3.48,0.4399,2.305,,,,,,,,,0.029,0.2774,0.0496,0.2818
3.48,0.4373,2.315,,,,,,,,,0.0599,0.273,0.0711,0.2821
3.48,0.4348,2.325,,,,,,,,,0.175,0.2691,0.0971,0.2861
3.48,0.4323,2.335,,,,,,,,,-0.0881,0.2724,0.0804,0.284
3.48,0.4298,2.345,,,,,,,,,0.2523,0.2729,0.0482,0.2771
4.16,0.9337,1.085,,,,,,,,,8.8815,5.3742,2.9273,6.1197
4.16,0.9291,1.095,,,,,,,,,5.0767,4.2206,1.1878,4.3846
4.16,0.9246,1.105,,,,,,,,,-4.1114,3.7231,0.8634,3.8219
4.16,0.92,1.115,,,,,,,,,-0.8448,3.526,0.612,3.5787
4.16,0.9155,1.125,,,,,,,,,2.9943,3.1608,0.5826,3.214
4.16,0.911,1.135,,,,,,,,,2.6968,2.9549,0.8137,3.0649
4.16,0.9065,1.145,,,,,,,,,1.5355,3.4838,0.4182,3.5088
4.16,0.9019,1.155,,,,,,,,,1.6724,3.0774,0.9803,3.2298
4.16,0.8974,1.165,,,,,,,,,-4.8937,3.158,1.4329,3.4679
4.16,0.8929,1.175,,,,,,,,,4.9477,2.8505,1.1373,3.069
4.16,0.8884,1.185,,,,,,,,,-0.3679,2.571,0.3444,2.594
4.16,0.8839,1.195,,,,,,,,,1.12,2.388,0.6575,2.4769
4.16,0.8794,1.205,,,,,,,,,-0.8448,2.2882,0.3414,2.3135
4.16,0.875,1.215,,,,,,,,,2.9983,1.9814,0.8618,2.1607
4.16,0.8705,1.225,,,,,,,,,1.7153,1.9213,0.4225,1.9672
4.16,0.866,1.235,,,,,,,,,1.3074,1.9079,0.4101,1.9515
4.16,0.8616,1.245,,,,,,,,,0.1379,1.8092,0.4768,1.871
4.16,0.8571,1.255,,,,,,,,,1.2063,1.8049,0.2711,1.8251
4.16,0.8527,1.265,,,,,,,,,-0.7101,1.7669,0.171,1.7752
4.16,0.8483,1.275,,,,,,,,,-1.1545,1.8657,0.5677,1.9502
4.16,0.8439,1.285,,,,,,,,,-3.0532,1.7914,0.4742,1.8531
4.16,0.8395,1.295,,,,,,,,,-1.8078,1.7775,0.363,1.8142
4.16,0.8351,1.305,,,,,,,,,-0.0964,1.7694,0.3199,1.7981
4.16,0.8308,1.315,,,,,,,,,1.6792,1.6351,0.3178,1.6657
4.16,0.8264,1.325,,,,,,,,,1.5469,1.607,0.6346,1.7278
4.16,0.8221,1.335,,,,,,,,,1.4098,1.5642,0.181,1.5746
4.16,0.8177,1.345,,,,,,,,,3.2468,1.5313,0.4627,1.5997
4.16,0.8134,1.355,,,,,,,,,2.1963,1.5303,0.3158,1.5625
4.16,0.8091,1.365,,,,,,,,,0.2881,1.4932,0.3034,1.5237
4.16,0.8048,1.375,,,,,,,,,0.2358,1.375,0.1618,1.3845
4.16,0.8005,1.385,,,,,,,,,-0.7433,1.3853,0.2029,1.4001
4.16,0.7963,1.395,,,,,,,,,1.4129,1.3359,0.2146,1.353
4.16,0.792,1.405,,,,,,,,,1.6739,1.2251,0.3496,1.274
4.16,0.7878,1.415,,,,,,,,,-0.9749,1.1905,0.2383,1.2141
4.16,0.7836,1.425,,,,,,,,,1.0135,1.122,0.2768,1.1556
4.16,0.7794,1.435,,,,,,,,,0.0934,1.105,0.0868,1.1084
4.16,0.7752,1.445,,,,,,,,,0.7903,1.0587,0.1697,1.0722
4.16,0.771,1.455,,,,,,,,,-0.7429,1.0536,0.1725,1.0676
4.16,0.7669,1.465,,,,,,,,,0.9611,1.0613,0.1793,1.0763
4.16,0.7628,1.475,,,,,,,,,0.67,1.0581,0.2566,1.0888
4.16,0.7586,1.485,,,,,,,,,0.9833,1.0475,0.2998,1.0896
4.16,0.7545,1.495,,,,,,,,,1.1569,1.0235,0.2304,1.0491
4.16,0.7505,1.505,,,,,,,,,1.6109,0.956,0.2469,0.9874
4.16,0.7464,1.515,,,,,,,,,1.9764,0.9595,0.3045,1.0067
4.16,0.7423,1.525,,,,,,,,,1.38,0.9123,0.2643,0.9498
4.16,0.7383,1.535,,,,,,,,,-1.349,0.9057,0.1718,0.9219
4.16,0.7343,1.545,,,,,,,,,-0.5383,0.8931,0.1335,0.903
4.16,0.7303,1.555,,,,,,,,,3.3312,0.9184,0.5037,1.0475
4.16,0.7263,1.565,,,,,,,,,0.8477,0.9241,0.1936,0.9442
4.16,0.7224,1.575,,,,,,,,,0.8123,0.8784,0.2193,0.9054
4.16,0.7184,1.585,,,,,,,,,0.6576,0.8718,0.1032,0.8779
4.16,0.7145,1.595,,,,,,,,,0.5424,0.8308,0.1561,0.8453
4.16,0.7106,1.605,,,,,,,,,1.529,0.8361,0.2411,0.8702
4.16,0.7067,1.615,,,,,,,,,0.1825,0.7411,0.181,0.7629
4.16,0.7028,1.625,,,,,,,,,0.0491,0.7335,0.0634,0.7362
4.16,0.699,1.635,,,,,,,,,1.2105,0.7117,0.2076,0.7414
4.16,0.6952,1.645,,,,,,,,,-0.376,0.704,0.142,0.7182
4.16,0.6913,1.655,,,,,,,,,0.609,0.6835,0.259,0.7309
4.16,0.6875,1.665,,,,,,,,,0.2333,0.6859,0.0844,0.6911
4.16,0.6838,1.675,,,,,,,,,1.0943,0.6718,0.2071,0.703
4.16,0.68,1.685,,,,,,,,,2.267,0.6863,0.2658,0.736
4.16,0.6763,1.695,,,,,,,,,0.3222,0.6915,0.1444,0.7064
4.16,0.6726,1.705,,,,,,,,,0.403,0.6501,0.0893,0.6562
4.16,0.6689,1.715,,,,,,,,,1.1118,0.6341,0.1724,0.6571
4.16,0.6652,1.725,,,,,,,,,0.5269,0.6315,0.0759,0.636
4.16,0.6615,1.735,,,,,,,,,1.0628,0.6107,0.1634,0.6322
4.16,0.6579,1.745,,,,,,,,,0.2151,0.6124,0.121,0.6242
4.16,0.6543,1.755,,,,,,,,,1.0907,0.5919,0.173,0.6167
4.16,0.6507,1.765,,,,,,,,,1.6931,0.5816,0.1899,0.6118
4.16,0.6471,1.775,,,,,,,,,0.9029,0.5948,0.1199,0.6068
4.16,0.6435,1.785,,,,,,,,,0.8975,0.5736,0.1407,0.5906
4.16,0.64,1.795,,,,,,,,,0.8315,0.5679,0.1581,0.5895
4.16,0.6364,1.805,,,,,,,,,-0.131,0.5785,0.1554,0.599
4.16,0.6329,1.815,,,,,,,,,0.8422,0.5826,0.1465,0.6007
4.16,0.6295,1.825,,,,,,,,,0.3756,0.5626,0.0751,0.5676
4.16,0.626,1.835,,,,,,,,,0.373,0.5596,0.1317,0.5749
4.16,0.6225,1.845,,,,,,,,,0.8321,0.5568,0.1186,0.5693
4.16,0.6191,1.855,,,,,,,,,0.3107,0.5339,0.0949,0.5423
4.16,0.6157,1.865,,,,,,,,,0.3861,0.5175,0.1007,0.5272
4.16,0.6123,1.875,,,,,,,,,-0.0625,0.5139,0.0801,0.5201
4.16,0.6089,1.885,,,,,,,,,-0.4456,0.5044,0.0764,0.5102
4.16,0.6056,1.895,,,,,,,,,1.128,0.5071,0.1827,0.539
4.16,0.6023,1.905,,,,,,,,,0.55,0.5159,0.1128,0.5281
4.16,0.5989,1.915,,,,,,,,,0.3046,0.5197,0.1159,0.5325
4.16,0.5957,1.925,,,,,,,,,-0.0141,0.522,0.0968,0.5309
4.16,0.5924,1.935,,,,,,,,,-0.2445,0.5162,0.1165,0.5292
4.16,0.5891,1.945,,,,,,,,,-0.4771,0.5003,0.0664,0.5047
4.16,0.5859,1.955,,,,,,,,,0.6221,0.4937,0.1002,0.5038
4.16,0.5827,1.965,,,,,,,,,-0.5342,0.4822,0.152,0.5056
4.16,0.5795,1.975,,,,,,,,,0.3122,0.4635,0.0649,0.468
4.16,0.5763,1.985,,,,,,,,,0.8824,0.4506,0.1507,0.4751
4.16,0.5731,1.995,,,,,,,,,0.7815,0.4462,0.1425,0.4684
4.16,0.57,2.005,,,,,,,,,-0.0162,0.4526,0.1054,0.4647
4.16,0.5669,2.015,,,,,,,,,1.0066,0.4315,0.124,0.449
4.16,0.5638,2.025,,,,,,,,,0.1457,0.4236,0.0675,0.4289
4.16,0.5607,2.035,,,,,,,,,0.6825,0.4243,0.1033,0.4367
4.16,0.5576,2.045,,,,,,,,,0.3628,0.4162,0.1503,0.4425
4.16,0.5546,2.055,,,,,,,,,0.4577,0.4198,0.0791,0.4272
4.16,0.5515,2.065,,,,,,,,,0.3469,0.4046,0.0667,0.4101
4.16,0.5485,2.075,,,,,,,,,0.6119,0.4038,0.1554,0.4327
4.16,0.5455,2.085,,,,,,,,,0.0154,0.4152,0.0558,0.4189
4.16,0.5426,2.095,,,,,,,,,0.1813,0.4098,0.0577,0.4138
4.16,0.5396,2.105,,,,,,,,,0.4291,0.4075,0.0865,0.4166
4.16,0.5367,2.115,,,,,,,,,0.3914,0.4041,0.0801,0.412
4.16,0.5337,2.125,,,,,,,,,0.4406,0.4011,0.0851,0.41
0.707,0.7052,1.085,-0.0055,0.1464,0.0257,0.1486,,,,,,,,
0.707,0.6902,1.095,0.1137,0.1476,0.0311,0.1508,,,,,,,,
0.707,0.6757,1.105,0.1312,0.1608,0.0323,0.164,,,,,,,,
0.707,0.6617,1.115,-0.1407,0.1725,0.0307,0.1752,,,,,,,,
0.707,0.6481,1.125,-0.1842,0.1856,0.0437,0.1907,,,,,,,,
0.707,0.6349,1.135,0.1662,0.2,0.0386,0.2037,,,,,,,,
0.707,0.6222,1.145,0.1525,0.2141,0.0412,0.218,,,,,,,,
0.707,0.6098,1.155,-0.3597,0.232,0.0662,0.2413,,,,,,,,
0.707,0.5979,1.165,-0.2825,0.2528,0.0493,0.2576,,,,,,,,
0.707,0.5863,1.175,0.0544,0.2677,0.0631,0.275,,,,,,,,
0.707,0.575,1.185,-0.3886,0.2855,0.0758,0.2954,,,,,,,,
0.707,0.5641,1.195,-0.3576,0.2993,0.0662,0.3065,,,,,,,,
0.707,0.5535,1.205,0.2883,0.3093,0.0874,0.3214,,,,,,,,
0.707,0.5432,1.215,0.0373,0.3187,0.0265,0.3198,,,,,,,,
0.707,0.5332,1.225,-0.3438,0.3191,0.0684,0.3263,,,,,,,,
0.707,0.5235,1.235,0.0038,0.3154,0.0252,0.3164,,,,,,,,
0.707,0.5141,1.245,-0.1168,0.3166,0.023,0.3174,,,,,,,,
0.707,0.5049,1.255,-0.3412,0.3071,0.0574,0.3124,,,,,,,,
0.707,0.496,1.265,0.1725,0.2996,0.059,0.3054,,,,,,,,
0.707,0.4873,1.275,-0.5413,0.2961,0.1068,0.3148,,,,,,,,
0.707,0.4788,1.285,-0.1241,0.2883,0.0348,0.2904,,,,,,,,
0.707,0.4706,1.295,-0.1081,0.2819,0.0538,0.287,,,,,,,,
0.707,0.4626,1.305,0.2733,0.2755,0.0642,0.2829,,,,,,,,
0.707,0.4548,1.315,-0.0537,0.2696,0.0388,0.2724,,,,,,,,
0.707,0.4472,1.325,-0.0729,0.2658,0.037,0.2684,,,,,,,,
0.707,0.4398,1.335,0.0301,0.264,0.0337,0.2661,,,,,,,,
0.707,0.4326,1.345,0.0835,0.2615,0.0163,0.262,,,,,,,,
0.707,0.4256,1.355,0.5136,0.2573,0.069,0.2664,,,,,,,,
0.707,0.4187,1.365,-0.2845,0.2581,0.0492,0.2627,,,,,,,,
0.707,0.412,1.375,0.0268,0.2613,0.0172,0.2619,,,,,,,,
0.707,0.4055,1.385,0.0059,0.2634,0.0166,0.2639,,,,,,,,
0.707,0.3991,1.395,0.1404,0.2633,0.019,0.264,,,,,,,,
0.707,0.3929,1.405,0.4432,0.2641,0.0709,0.2735,,,,,,,,
0.707,0.3869,1.415,0.2916,0.2668,0.0417,0.27,,,,,,,,
0.707,0.3809,1.425,0.4365,0.2699,0.0627,0.2771,,,,,,,,
0.707,0.3752,1.435,0.0375,0.2747,0.0444,0.2783,,,,,,,,
0.707,0.3695,1.445,-0.2453,0.2807,0.0354,0.2829,,,,,,,,
0.707,0.364,1.455,-0.3908,0.2875,0.0498,0.2918,,,,,,,,
0.707,0.3586,1.465,-0.0091,0.3014,0.0118,0.3016,,,,,,,,
0.707,0.3533,1.475,0.3552,0.3171,0.0562,0.322,,,,,,,,
0.707,0.3482,1.485,0.375,0.3331,0.0963,0.3467,,,,,,,,
0.707,0.3432,1.495,0.3228,0.3372,0.0827,0.3472,,,,,,,,
0.707,0.3382,1.505,0.5434,0.3296,0.081,0.3394,,,,,,,,
0.707,0.3334,1.515,0.5461,0.3217,0.068,0.3288,,,,,,,,
0.707,0.3287,1.525,0.6593,0.3187,0.08,0.3286,,,,,,,,
0.707,0.3241,1.535,0.1203,0.3147,0.0415,0.3174,,,,,,,,
0.707,0.3196,1.545,-0.0758,0.3133,0.0129,0.3136,,,,,,,,
0.707,0.3152,1.555,0.3689,0.31,0.0505,0.3141,,,,,,,,
0.707,0.3108,1.565,0.3309,0.3082,0.0413,0.311,,,,,,,,
0.707,0.3066,1.575,0.2733,0.3104,0.047,0.3139,,,,,,,,
0.707,0.3025,1.585,0.131,0.3096,0.0355,0.3116,,,,,,,,
0.707,0.2984,1.595,-0.2956,0.3118,0.0515,0.316,,,,,,,,
0.707,0.2944,1.605,-0.0009,0.3135,0.02,0.3141,,,,,,,,
0.707,0.2905,1.615,0.0205,0.3163,0.049,0.3201,,,,,,,,
0.707,0.2867,1.625,-0.1059,0.3208,0.0373,0.323,,,,,,,,
0.707,0.283,1.635,-0.1385,0.3267,0.0208,0.3274,,,,,,,,
0.707,0.2793,1.645,1.0277,0.3318,0.1231,0.3539,,,,,,,,
0.707,0.2757,1.655,-0.2425,0.3374,0.0334,0.339,,,,,,,,
0.707,0.2722,1.665,0.5414,0.3447,0.0751,0.3528,,,,,,,,
0.707,0.2687,1.675,0.1396,0.3511,0.0316,0.3525,,,,,,,,
0.707,0.2653,1.685,-0.0078,0.3535,0.0207,0.3541,,,,,,,,
0.707,0.262,1.695,-0.0245,0.3512,0.0128,0.3514,,,,,,,,
0.707,0.2588,1.705,0.1759,0.3458,0.0662,0.3521,,,,,,,,
0.707,0.2556,1.715,0.2342,0.3403,0.0401,0.3427,,,,,,,,
0.707,0.2524,1.725,0.554,0.3425,0.071,0.3498,,,,,,,,
0.707,0.2493,1.735,0.253,0.3409,0.0321,0.3424,,,,,,,,
0.707,0.2463,1.745,0.0152,0.3399,0.04,0.3422,,,,,,,,
0.707,0.2433,1.755,0.1908,0.3423,0.0261,0.3433,,,,,,,,
0.707,0.2404,1.765,0.5161,0.3441,0.0642,0.35,,,,,,,,
0.707,0.2376,1.775,-0.2377,0.345,0.0521,0.3489,,,,,,,,
0.707,0.2348,1.785,-0.0571,0.3476,0.0336,0.3492,,,,,,,,
0.707,0.232,1.795,-0.0282,0.3491,0.022,0.3498,,,,,,,,
0.707,0.2293,1.805,-0.1651,0.3485,0.0332,0.3501,,,,,,,,
0.707,0.2266,1.815,0.2064,0.3483,0.0286,0.3495,,,,,,,,
0.707,0.224,1.825,-0.1342,0.3443,0.0219,0.345,,,,,,,,
0.707,0.2215,1.835,0.8161,0.3454,0.1011,0.3599,,,,,,,,
0.707,0.2189,1.845,0.1067,0.3458,0.0595,0.3509,,,,,,,,
0.707,0.2165,1.855,0.518,0.3443,0.0707,0.3515,,,,,,,,
0.707,0.214,1.865,-0.8664,0.3442,0.1046,0.3597,,,,,,,,
0.707,0.2116,1.875,0.4026,0.3465,0.0785,0.3553,,,,,,,,
0.707,0.2093,1.885,-0.1798,0.3475,0.0401,0.3498,,,,,,,,
0.707,0.2069,1.895,0.5476,0.3491,0.0664,0.3554,,,,,,,,
0.707,0.2047,1.905,0.2055,0.348,0.0279,0.3491,,,,,,,,
0.707,0.2024,1.915,0.5408,0.351,0.0664,0.3572,,,,,,,,
0.707,0.2002,1.925,0.3766,0.3531,0.0496,0.3566,,,,,,,,
0.707,0.1981,1.935,-0.1325,0.3533,0.0162,0.3537,,,,,,,,
0.707,0.1959,1.945,-0.0642,0.3509,0.0621,0.3564,,,,,,,,
0.707,0.1938,1.955,0.2586,0.3526,0.0335,0.3542,,,,,,,,
0.707,0.1918,1.965,0.4034,0.3543,0.0842,0.3642,,,,,,,,
0.707,0.1898,1.975,0.1547,0.3551,0.0364,0.357,,,,,,,,
0.707,0.1878,1.985,0.0429,0.3545,0.0386,0.3566,,,,,,,,
0.707,0.1858,1.995,0.3003,0.3526,0.0397,0.3548,,,,,,,,
0.707,0.1839,2.005,0.187,0.356,0.0425,0.3585,,,,,,,,
0.707,0.182,2.015,-0.0865,0.3572,0.0492,0.3606,,,,,,,,
0.707,0.1801,2.025,0.213,0.3565,0.057,0.361,,,,,,,,
0.707,0.1782,2.035,0.4702,0.356,0.0621,0.3614,,,,,,,,
0.707,0.1764,2.045,-0.8508,0.3566,0.0956,0.3692,,,,,,,,
0.707,0.1746,2.055,0.5197,0.3544,0.1005,0.3684,,,,,,,,
0.707,0.1729,2.065,0.339,0.3569,0.0677,0.3633,,,,,,,,
0.707,0.1711,2.075,0.1073,0.3521,0.0388,0.3542,,,,,,,,
0.707,0.1694,2.085,-0.2155,0.3532,0.0276,0.3543,,,,,,,,
0.707,0.1678,2.095,-0.5312,0.3552,0.0614,0.3605,,,,,,,,
0.707,0.1661,2.105,0.0183,0.3586,0.0939,0.3707,,,,,,,,
0.707,0.1645,2.115,0.4366,0.3586,0.0701,0.3654,,,,,,,,
0.707,0.1629,2.125,0.8809,0.3629,0.0979,0.3759,,,,,,,,
0.707,0.1613,2.135,0.5517,0.3622,0.0799,0.3709,,,,,,,,
0.707,0.1597,2.145,-0.2946,0.3678,0.0421,0.3702,,,,,,,,
0.707,0.1582,2.155,-0.0365,0.3667,0.0378,0.3686,,,,,,,,
0.707,0.1567,2.165,0.0543,0.3647,0.0162,0.3651,,,,,,,,
0.707,0.1552,2.175,-0.2093,0.3591,0.0456,0.362,,,,,,,,
0.707,0.1537,2.185,-0.0893,0.3606,0.0564,0.365,,,,,,,,
0.707,0.1523,2.195,0.3531,0.3625,0.0452,0.3653,,,,,,,,
0.707,0.1508,2.205,0.1089,0.3639,0.0351,0.3656,,,,,,,,
0.707,0.1494,2.215,-0.133,0.3675,0.0273,0.3685,,,,,,,,
0.707,0.148,2.225,0.052,0.3653,0.0598,0.3702,,,,,,,,
0.707,0.1467,2.235,0.4678,0.3654,0.0894,0.3762,,,,,,,,
0.707,0.1453,2.245,0.1059,0.3692,0.0246,0.37,,,,,,,,
0.707,0.144,2.255,0.1501,0.3709,0.0319,0.3723,,,,,,,,
0.707,0.1427,2.265,0.0962,0.3671,0.0197,0.3676,,,,,,,,
0.707,0.1414,2.275,-0.0571,0.3688,0.0235,0.3695,,,,,,,,
0.707,0.1401,2.285,-0.32,0.3668,0.0763,0.3747,,,,,,,,
0.707,0.1388,2.295,0.3769,0.3738,0.0505,0.3772,,,,,,,,
0.707,0.1376,2.305,-0.0671,0.3859,0.0557,0.3899,,,,,,,,
0.707,0.1364,2.315,0.1389,0.4031,0.0245,0.4038,,,,,,,,
0.707,0.1352,2.325,0.2855,0.4114,0.04,0.4133,,,,,,,,
0.707,0.134,2.335,-0.5023,0.4145,0.0595,0.4187,,,,,,,,
0.707,0.1328,2.345,-0.1399,0.4141,0.0867,0.4231,,,,,,,,
0.707,0.1316,2.355,0.0782,0.4128,0.0183,0.4132,,,,,,,,
0.707,0.1305,2.365,0.5141,0.4077,0.0823,0.4159,,,,,,,,
0.707,0.1293,2.375,0.4729,0.4086,0.0769,0.4158,,,,,,,,
0.707,0.1282,2.385,0.4156,0.4086,0.0514,0.4118,,,,,,,,
0.707,0.1271,2.395,-0.1037,0.4064,0.0425,0.4086,,,,,,,,
0.707,0.126,2.405,0.0237,0.4075,0.0337,0.4089,,,,,,,,
0.707,0.125,2.415,0.4803,0.4086,0.0681,0.4142,,,,,,,,
0.707,0.1239,2.425,0.6961,0.4085,0.087,0.4177,,,,,,,,
0.707,0.1229,2.435,0.1822,0.4109,0.0284,0.4119,,,,,,,,
0.707,0.1218,2.445,-0.2743,0.4187,0.0435,0.421,,,,,,,,
0.707,0.1208,2.455,-0.2121,0.4239,0.0607,0.4282,,,,,,,,
0.707,0.1198,2.465,-0.4331,0.4298,0.0543,0.4332,,,,,,,,
0.707,0.1188,2.475,0.4905,0.4277,0.0827,0.4356,,,,,,,,
0.707,0.1178,2.485,-0.5475,0.4319,0.0847,0.4401,,,,,,,,
0.707,0.1169,2.495,-0.5576,0.4334,0.1082,0.4467,,,,,,,,
0.707,0.1159,2.505,-0.5447,0.4349,0.0669,0.44,,,,,,,,
0.707,0.1149,2.515,0.0737,0.436,0.034,0.4373,,,,,,,,
0.707,0.114,2.525,0.7726,0.4299,0.0926,0.4398,,,,,,,,
0.707,0.1131,2.535,0.5674,0.4274,0.0786,0.4346,,,,,,,,
0.707,0.1122,2.545,0.1065,0.4312,0.0319,0.4324,,,,,,,,
0.707,0.1113,2.555,0.4823,0.4271,0.0599,0.4313,,,,,,,,
0.707,0.1104,2.565,0.4081,0.4296,0.0497,0.4325,,,,,,,,
0.707,0.1095,2.575,-0.1886,0.4338,0.0237,0.4344,,,,,,,,
0.707,0.1086,2.585,-0.885,0.4292,0.1013,0.441,,,,,,,,
0.707,0.1078,2.595,0.009,0.4325,0.018,0.4329,,,,,,,,
0.707,0.1069,2.605,0.1822,0.4366,0.0298,0.4376,,,,,,,,
0.707,0.1061,2.615,0.041,0.4372,0.0235,0.4378,,,,,,,,
0.707,0.1053,2.625,-0.3009,0.4466,0.0408,0.4485,,,,,,,,
0.707,0.1045,2.635,-0.8349,0.4543,0.0972,0.4646,,,,,,,,
0.707,0.1036,2.645,-0.2244,0.4578,0.0286,0.4587,,,,,,,,
